TxnId,Browser,Device,Transaction_Type,City,State,Status,Merchant,Merchant_Category,Product_Category,Amount,Date and Time,Mode of Payment
TXN23992,Opera,Android,Sale,Kolkata,West Bengal,Success,Nature Basket,Grocery,Grocery,7783.788138,4/7/2016 15:08,Debit Card
TXN17212,Firefox,Windows Phone,Sale,Amaravati,Andhra Pradesh,Success,AskMeGrocery,Grocery,Grocery,13449.2641,3/5/2016 19:08,Debit Card
TXN12081,Chrome,Android,Sale,Muzaffarpur,Bihar,Success,Inox,Ticketing,Cinema,214.326,2/11/2016 13:08,Credit Card
TXN15426,Chrome,Android,Sale,Arrah,Bihar,Success,NIIT,Education,Online Course,150268.1623,2/27/2016 10:08,Debit Card
TXN18193,UC Browser,Windows PC,Refund,Rajkot,Gujarat,Success,Amity University,Education,Online Course,149276.6036,3/11/2016 12:08,Credit Card
TXN13372,UC Browser,Windows PC,Sale,Jalandhar,Punjab,Success,Uber,Travel,Cabs,938.4170142,2/17/2016 12:08,Credit Card
TXN21773,Firefox,Windows PC,Refund,Warangal,Telangana,Cancelled,ICICI Direct,Financial Products,Mutual Fund,123930.0689,3/27/2016 12:08,Credit Card
TXN23107,Chrome,iOS,Sale,Raipur,Chattisgarh,Cancelled,Dish TV,Utility,DTH,1490.332897,4/2/2016 18:08,Net Banking
TXN17275,Chrome,Windows PC,Sale,North Dumdum,West Bengal,Success,Future Generali,Insurance,Life,82665.3366,3/6/2016 9:08,Debit Card
TXN22282,Firefox,Windows Phone,Refund,North Dumdum,West Bengal,Success,SBI MF,Financial Products,Mutual Fund,72446.14061,3/30/2016 13:08,Credit Card
TXN18126,Firefox,Windows Phone,Sale,Chennai,Tamil Nadu,Cancelled,Dish TV,Utility,DTH,1463.805,3/11/2016 10:08,Credit Card
TXN23837,Chrome,Windows Phone,Sale,Darbhanga,Bihar,Success,Religare Heath Insurance,Insurance,Health,72660.7035,4/6/2016 21:08,Wallet
TXN24400,Firefox,Android,Refund,Shimla,Himachal Pradesh,Cancelled,UTI,Financial Products,Mutual Fund,63963.61457,4/9/2016 11:08,Debit Card
TXN14994,Opera,Android,Refund,Thiruvananthapuram,Kerala,Success,Carnival,Ticketing,Cinema,977.1836237,2/25/2016 12:08,Debit Card
TXN22961,Mobile App,Android,Sale,Ujjain,Madhya Pradesh,Cancelled,Fossil,Lifestyle,Watches,188765.6014,4/2/2016 12:08,Wallet
TXN12929,Opera,Android,Refund,Guwahati,Assam,Success,Nike,Lifestyle,Shoes,7560.882,2/14/2016 13:08,Debit Card
TXN13947,IE,Windows PC,Refund,Gopalpur,West Bengal,Success,Fossil,Lifestyle,Watches,35266.66,2/20/2016 12:08,Net Banking
TXN26266,Chrome,Android,Sale,Lucknow,Uttar Pradesh,Cancelled,Dell,Electronics,Desktops,95411.33152,4/17/2016 12:08,Credit Card
TXN18212,Chrome,Windows PC,Sale,Salem,Tamil Nadu,Success,Inox,Ticketing,Cinema,438.5060348,3/11/2016 13:08,Credit Card
TXN26158,UC Browser,Blackberry,Sale,Shahjahanpur,Uttar Pradesh,Success,Nike,Lifestyle,Shoes,1473.5175,4/16/2016 22:08,Wallet
TXN26138,IE,Windows Phone,Sale,Bhavnagar,Gujarat,Failed,Sony,Electronics,Laptops,28633.52231,4/16/2016 19:08,Debit Card
TXN10039,Mobile App,Windows Phone,Sale,Mau,Uttar Pradesh,Success,Baniya Babu.com,Grocery,Grocery,5376.887314,1/31/2016 12:08,Wallet
TXN20428,Chrome,Windows Phone,Sale,Berhampur,Orissa,Success,Apple,Electronics,iPad,135462.8331,3/20/2016 19:08,Wallet
TXN10661,UC Browser,Android,Refund,Kalyan-Dombivali,Maharashtra,Success,Nike,Lifestyle,Shoes,14305.60732,2/4/2016 22:08,Credit Card
TXN19176,Mobile App,Windows PC,Sale,Cuttack,Orissa,Failed,HDFC AMC,Financial Products,Mutual Fund,59566.5779,3/15/2016 13:08,Net Banking
TXN10300,Firefox,Android,Sale,Vasai-Virar,Maharashtra,Success,Max Life Insurance,Insurance,Life,139487.9346,2/2/2016 18:08,Debit Card
TXN25441,Mobile App,Blackberry,Sale,Mathura,Uttar Pradesh,Success,LIC ,Insurance,Life,85943.025,4/14/2016 13:08,Credit Card
TXN11023,Opera,Android,Sale,Noida,Uttar Pradesh,Success,Pepperfry,Lifestyle,Furniture,212126.2339,2/6/2016 12:08,Credit Card
TXN16879,UC Browser,Android,Refund,Farrukhabad,Uttar Pradesh,Cancelled,LIC ,Insurance,Life,75744.9,3/4/2016 20:08,Credit Card
TXN23733,Mobile App,Windows Phone,Sale,Dhule,Maharashtra,Cancelled,DSP Blackrock,Financial Products,Mutual Fund,240227.4197,4/6/2016 10:08,Credit Card
TXN26596,Opera,Android,Sale,Mathura,Uttar Pradesh,Success,Reliance Fresh Direct,Grocery,Grocery,377.8488,4/18/2016 21:08,Credit Card
TXN14434,UC Browser,Android,Sale,Sri Ganganagar,Rajasthan,Success,Scootsy,Foodtech,Cafe,2462.12946,2/21/2016 13:08,Credit Card
TXN13821,Safari,Macintosh,Sale,Bihar Sharif,Bihar,Success,Pepperfry,Lifestyle,Furniture,143950.8858,2/19/2016 15:08,Credit Card
TXN20334,Chrome,Windows PC,Sale,North Dumdum,West Bengal,Success,Zomato,Foodtech,Cafe,6762.712123,3/20/2016 13:08,Debit Card
TXN23363,Safari,iOS,Sale,Agartala,Tripura,Success,Future Generali,Insurance,Life,40879.42331,4/3/2016 13:08,Debit Card
TXN16541,Safari,Macintosh,Sale,Itanagar,Arunachal Pradesh,Success,Nature Basket,Grocery,Grocery,7485.546341,3/3/2016 13:08,Debit Card
TXN25410,Opera,Android,Sale,Bhopal,Madhya Pradesh,Cancelled,DSP Blackrock,Financial Products,Mutual Fund,175591.9201,4/14/2016 12:08,Credit Card
TXN15089,UC Browser,Android,Sale,Tirupati,Andhra Pradesh,Success,SBI MF,Financial Products,Mutual Fund,58840.26866,2/25/2016 18:08,Credit Card
TXN14666,Mobile App,Windows PC,Sale,Bikaner,Rajasthan,Failed,DSP Blackrock,Financial Products,Mutual Fund,37221.07343,2/22/2016 13:08,Credit Card
TXN22965,Safari,Macintosh,Sale,Saharanpur,Uttar Pradesh,Success,Nature Basket,Grocery,Grocery,8727.685047,4/2/2016 12:08,Credit Card
TXN24960,UC Browser,Android,Sale,Gulbarga,Karnataka,Success,Idea,Utility,DTH,333.396,4/10/2016 20:08,Credit Card
TXN11766,IE,Windows Phone,Sale,Kamarhati,West Bengal,Cancelled,Idea,Utility,DTH,1467.859934,2/9/2016 12:08,Debit Card
TXN17730,UC Browser,Android,Sale,Chennai,Tamil Nadu,Success,Puma,Lifestyle,Shoes,13591.62,3/8/2016 18:08,Credit Card
TXN24901,UC Browser,Android,Refund,Ahmednagar,Maharashtra,Failed,AskMeGrocery,Grocery,Grocery,14256.2511,4/10/2016 14:08,Credit Card
TXN20908,UC Browser,Windows PC,Sale,Karnal,Haryana,Failed,ICICI Direct,Financial Products,Mutual Fund,110085.4842,3/24/2016 12:08,Wallet
TXN17976,UC Browser,Android,Sale,Haridwar,Uttarakhand,Success,Amity University,Education,Online Course,37165.17324,3/10/2016 13:08,Credit Card
TXN15845,Chrome,Windows PC,Refund,Mysore,Karnataka,Success,AMBN Amro,Financial Products,Mutual Fund,226388.6179,2/28/2016 12:08,Credit Card
TXN19275,UC Browser,Windows Phone,Sale,North Dumdum,West Bengal,Success,Future Generali,Insurance,Life,62854.51823,3/16/2016 13:08,Wallet
TXN15636,Safari,Macintosh,Sale,Jodhpur,Rajasthan,Success,Foodpanda,Foodtech,Cafe,1661.760371,2/27/2016 13:08,Debit Card
TXN17573,Mobile App,Windows Phone,Sale,Bardhaman,West Bengal,Success,Nike,Lifestyle,Shoes,11159.9208,3/7/2016 12:08,Wallet
TXN19757,Firefox,Windows PC,Sale,Jalgaon,Maharashtra,Success,Idea,Utility,DTH,3150.816023,3/18/2016 18:08,Debit Card
TXN13035,Firefox,Windows PC,Sale,Rewa,Madhya Pradesh,Success,Dell,Electronics,Desktops,57200.20983,2/14/2016 18:08,Credit Card
TXN17054,UC Browser,Android,Refund,Davanagere,Karnataka,Success,Grofers,Grocery,Grocery,8217,3/5/2016 13:08,Debit Card
TXN18012,Chrome,Windows PC,Sale,Rajpur Sonarpur,West Bengal,Cancelled,Fossil,Lifestyle,Watches,53939.09786,3/10/2016 14:08,Wallet
TXN17817,Chrome,Windows Phone,Sale,Gulbarga,Karnataka,Success,Idea,Utility,DTH,277.83,3/9/2016 13:08,Credit Card
TXN12530,UC Browser,Android,Refund,Alwar,Rajasthan,Success,Fossil,Lifestyle,Watches,124424.2427,2/13/2016 12:08,Credit Card
TXN15174,Mobile App,Windows Phone,Sale,Gwalior,Madhya Pradesh,Success,AskMeGrocery,Grocery,Grocery,8523.7425,2/26/2016 12:08,Credit Card
TXN24039,Chrome,Windows PC,Refund,Patna,Bihar,Success,Scootsy,Foodtech,Cafe,4422.42501,4/7/2016 19:08,Credit Card
TXN12157,Chrome,Android,Sale,Rajpur Sonarpur,West Bengal,Success,Ola Cabs,Travel,Cabs,72.1250778,2/11/2016 21:08,Debit Card
TXN18985,IE,Windows Phone,Sale,Dhanbad,Jharkhand,Failed,Star Heath Insurance,Insurance,Health,19189.3212,3/13/2016 22:08,Debit Card
TXN12350,Opera,Android,Sale,Aizawl,Mizoram,Cancelled,Samsung,Electronics,Laptops,70311.524,2/12/2016 13:08,Wallet
TXN17520,Mobile App,Windows PC,Sale,Guwahati,Assam,Success,Apple,Electronics,iPad,221887.0851,3/6/2016 21:08,Wallet
TXN11625,Firefox,Windows Phone,Sale,Tiruvottiyur,Tamil Nadu,Cancelled,Nature Basket,Grocery,Grocery,4410.646754,2/7/2016 23:08,Credit Card
TXN15180,Chrome,Android,Sale,Guwahati,Assam,Cancelled,Amity University,Education,Online Course,231624.6484,2/26/2016 12:08,Net Banking
TXN24507,UC Browser,Android,Sale,Rajpur Sonarpur,West Bengal,Success,Apple,Electronics,iPad,179837.0834,4/9/2016 13:08,Wallet
TXN15698,IE,Windows PC,Refund,Ramagundam,Telangana,Success,Grofers,Grocery,Grocery,10022.8275,2/27/2016 19:08,Credit Card
TXN14012,UC Browser,Windows PC,Sale,Dhule,Maharashtra,Success,DSP Blackrock,Financial Products,Mutual Fund,332494.6986,2/20/2016 12:08,Wallet
TXN25151,Chrome,Windows PC,Refund,Vijayanagaram,Andhra Pradesh,Failed,Dell,Electronics,Desktops,121576.4235,4/12/2016 12:08,Debit Card
TXN21522,Chrome,Windows PC,Sale,Shahjahanpur,Uttar Pradesh,Success,UTI,Financial Products,Mutual Fund,90316.77949,3/26/2016 13:08,Debit Card
TXN17020,Firefox,Windows PC,Sale,Thiruvananthapuram,Kerala,Failed,Samsung,Electronics,Laptops,124802.1621,3/5/2016 12:08,Credit Card
TXN22708,IE,Windows PC,Sale,Imphal,Manipur,Success,Foodpanda,Foodtech,Cafe,439.0943708,4/1/2016 13:08,Wallet
TXN16017,IE,Windows PC,Sale,Gandhidham,Gujarat,Success,UTI,Financial Products,Mutual Fund,21905.46316,2/28/2016 17:08,Debit Card
TXN25448,Chrome,Windows PC,Sale,Bilaspur,Chattisgarh,Success,Apple,Electronics,iPad,116712.586,4/14/2016 13:08,Credit Card
TXN11271,Safari,Macintosh,Sale,Vadodara,Gujarat,Success,Dell,Electronics,Desktops,81844.21757,2/6/2016 18:08,Wallet
TXN24884,Firefox,Windows PC,Sale,Farrukhabad,Uttar Pradesh,Success,AMBN Amro,Financial Products,Mutual Fund,120132.7751,4/10/2016 13:08,Wallet
TXN23291,Opera,Android,Sale,Alwar,Rajasthan,Success,Pepperfry,Lifestyle,Furniture,115122.9442,4/3/2016 12:08,Credit Card
TXN20072,Opera,Blackberry,Refund,Latur,Maharashtra,Failed,Sony,Electronics,Laptops,47878.3305,3/19/2016 16:08,Debit Card
TXN10080,Mobile App,Android,Sale,Arrah,Bihar,Success,NIIT,Education,Online Course,185204.4577,1/31/2016 18:08,Credit Card
TXN20626,Firefox,Android,Refund,Bathinda,Punjab,Success,Nature Basket,Grocery,Grocery,12933.76442,3/22/2016 9:08,Net Banking
TXN11670,IE,Windows Phone,Refund,Bareilly,Uttar Pradesh,Success,HDFC AMC,Financial Products,Mutual Fund,69592.6378,2/8/2016 13:08,Wallet
TXN18661,Firefox,Windows PC,Sale,Gurgaon,Haryana,Success,Reliance Fresh Direct,Grocery,Grocery,1999.123472,3/12/2016 19:08,Net Banking
TXN13443,IE,Windows PC,Sale,Jaipur,Rajasthan,Success,Uber,Travel,Cabs,499.3529634,2/17/2016 21:08,Wallet
TXN19085,Chrome,Android,Refund,Bharatpur,Rajasthan,Success,Zomato,Foodtech,Cafe,5549.8527,3/14/2016 18:08,Credit Card
TXN17683,IE,Windows Phone,Sale,Karimnagar,Telangana,Failed,LIC ,Insurance,Life,76544.59601,3/8/2016 11:08,Wallet
TXN19635,Safari,iOS,Sale,Bhubaneswar,Orissa,Success,SBI MF,Financial Products,Mutual Fund,79709.72421,3/18/2016 12:08,Debit Card
TXN21729,UC Browser,Android,Sale,Malegaon,Maharashtra,Success,Amity University,Education,Online Course,168575.2176,3/27/2016 12:08,Credit Card
TXN20470,Chrome,Windows PC,Sale,Jalgaon,Maharashtra,Success,Bajaj Allianze Health Insurance,Insurance,Health,89880.28725,3/20/2016 22:08,Credit Card
TXN15658,Mobile App,Windows PC,Sale,Kalyan-Dombivali,Maharashtra,Success,LIC ,Insurance,Life,115758.1871,2/27/2016 15:08,Debit Card
TXN14126,Firefox,Windows PC,Sale,Madurai,Tamil Nadu,Success,Dish TV,Utility,DTH,663.0480981,2/20/2016 13:08,Credit Card
TXN11843,Opera,Android,Sale,Patna,Bihar,Success,Samsung,Electronics,Laptops,26733.53664,2/10/2016 12:08,Wallet
TXN25998,Mobile App,Android,Sale,Tiruvottiyur,Tamil Nadu,Success,ICICI Direct,Financial Products,Mutual Fund,90621.8983,4/16/2016 13:08,Credit Card
TXN14425,Chrome,Windows PC,Sale,Ambernath,Maharashtra,Success,Nike,Lifestyle,Shoes,12218.2341,2/21/2016 13:08,Wallet
TXN25698,Safari,Macintosh,Sale,Bellary,Karnataka,Success,Reliance Fresh Direct,Grocery,Grocery,9290.338902,4/15/2016 13:08,Wallet
TXN20886,Mobile App,Windows PC,Sale,Ichalkaranji,Maharashtra,Success,Baniya Babu.com,Grocery,Grocery,2384.308693,3/24/2016 12:08,Net Banking
TXN23115,Chrome,Android,Refund,Bikaner,Rajasthan,Failed,Swiggy,Foodtech,Cafe,543.8355008,4/2/2016 18:08,Debit Card
TXN26057,Mobile App,Windows PC,Sale,Davanagere,Karnataka,Success,Max Life Insurance,Insurance,Life,13794.89528,4/16/2016 13:08,Debit Card
TXN13754,Opera,Windows Phone,Sale,Kakinada,Andhra Pradesh,Success,Bajaj Allianze Health Insurance,Insurance,Health,38758.62293,2/19/2016 13:08,Credit Card
TXN22289,Firefox,Windows Phone,Sale,Amritsar,Punjab,Failed,Pepperfry,Lifestyle,Furniture,83172.6,3/30/2016 13:08,Credit Card
TXN25185,IE,Windows Phone,Sale,Tirupati,Andhra Pradesh,Success,Pepperfry,Lifestyle,Furniture,52305.68318,4/12/2016 14:08,Wallet
TXN12739,IE,Windows PC,Sale,Vadodara,Gujarat,Success,Bajaj Allianze Health Insurance,Insurance,Health,18177.77442,2/13/2016 20:08,Debit Card
TXN18399,UC Browser,Android,Sale,Arrah,Bihar,Cancelled,HDFC AMC,Financial Products,Mutual Fund,187846.1834,3/12/2016 11:08,Wallet
TXN26003,IE,Windows Phone,Refund,Rajkot,Gujarat,Success,Amity University,Education,Online Course,91674.49419,4/16/2016 13:08,Credit Card
TXN16644,UC Browser,Android,Sale,Allahabad,Uttar Pradesh,Success,Star Heath Insurance,Insurance,Health,7755.371596,3/3/2016 23:08,Credit Card
TXN15399,Firefox,Windows PC,Sale,Shimla,Himachal Pradesh,Cancelled,Dell,Electronics,Desktops,122724.2571,2/26/2016 22:08,Credit Card
TXN22920,Safari,Macintosh,Sale,Ahmednagar,Maharashtra,Cancelled,AskMeGrocery,Grocery,Grocery,16163.55,4/2/2016 12:08,Wallet
TXN20050,UC Browser,Android,Sale,Tiruvottiyur,Tamil Nadu,Failed,Sony,Electronics,Laptops,134968.0224,3/19/2016 14:08,Credit Card
TXN20016,Chrome,iOS,Sale,Mysore,Karnataka,Success,Dell,Electronics,Desktops,208405.8488,3/19/2016 13:08,Net Banking
TXN18816,Chrome,Windows PC,Refund,Davanagere,Karnataka,Cancelled,Ola Cabs,Travel,Cabs,577.4444767,3/13/2016 12:08,Debit Card
TXN19933,Mobile App,Windows PC,Sale,Gopalpur,West Bengal,Success,Book My Show,Ticketing,Cinema,753.3754534,3/19/2016 12:08,Credit Card
TXN24907,IE,Windows PC,Sale,Tirupati,Andhra Pradesh,Success,Pepperfry,Lifestyle,Furniture,32122.22768,4/10/2016 15:08,Debit Card
TXN17178,Firefox,Windows PC,Sale,Sri Ganganagar,Rajasthan,Success,Puma,Lifestyle,Shoes,10575.43531,3/5/2016 17:08,Debit Card
TXN12361,Safari,iOS,Sale,Aizawl,Mizoram,Success,Dell,Electronics,Desktops,281427.5513,2/12/2016 15:08,Credit Card
TXN10098,IE,Windows PC,Refund,Tiruvottiyur,Tamil Nadu,Success,Uber,Travel,Cabs,1727.80608,1/31/2016 22:08,Credit Card
TXN14605,Chrome,Windows PC,Sale,Shimla,Himachal Pradesh,Success,One Plus,Electronics,Mobiles,6530.329938,2/22/2016 10:08,Debit Card
TXN14371,Mobile App,Windows PC,Refund,Eluru,Andhra Pradesh,Success,Nike,Lifestyle,Shoes,7405.532467,2/21/2016 12:08,Wallet
TXN17295,Firefox,Windows PC,Sale,Shivamogga,Karnataka,Success,Fossil,Lifestyle,Watches,134320.2243,3/6/2016 11:08,Debit Card
TXN15942,Firefox,Windows PC,Refund,Eluru,Andhra Pradesh,Failed,SBI MF,Financial Products,Mutual Fund,37446.192,2/28/2016 13:08,Debit Card
TXN26137,UC Browser,Windows PC,Refund,Rourkela,Orissa,Success,Religare Heath Insurance,Insurance,Health,28158.78009,4/16/2016 19:08,Credit Card
TXN12765,Safari,iOS,Refund,Tiruppur,Tamil Nadu,Success,Puma,Lifestyle,Shoes,17080.5705,2/13/2016 21:08,Wallet
TXN23160,Safari,iOS,Sale,Mathura,Uttar Pradesh,Failed,AskMeGrocery,Grocery,Grocery,7981.286919,4/2/2016 21:08,Wallet
TXN15241,Firefox,Windows PC,Refund,Kanpur,Uttar Pradesh,Cancelled,Bajaj Allianze Health Insurance,Insurance,Health,34929.5513,2/26/2016 12:08,Debit Card
TXN22801,Firefox,Windows Phone,Refund,Kolkata,West Bengal,Success,Dell,Electronics,Desktops,175860.9045,4/1/2016 18:08,Credit Card
TXN14845,Mobile App,Windows PC,Sale,New Delhi,Delhi,Success,Go Ibibo,Travel,Air,3568.243104,2/24/2016 12:08,Wallet
TXN18149,Mobile App,Windows PC,Sale,New Delhi,Delhi,Cancelled,Baniya Babu.com,Grocery,Grocery,5018.08608,3/11/2016 12:08,Debit Card
TXN25008,UC Browser,Android,Sale,Nashik,Maharashtra,Success,Zomato,Foodtech,Cafe,10179.36531,4/10/2016 23:08,Credit Card
TXN26597,UC Browser,Windows PC,Sale,Muzaffarnagar,Uttar Pradesh,Success,Dell,Electronics,Desktops,39493.11081,4/18/2016 21:08,Wallet
TXN15157,Safari,Macintosh,Sale,Purnia,Bihar,Failed,Fossil,Lifestyle,Watches,133366.4508,2/26/2016 10:08,Credit Card
TXN13300,UC Browser,Android,Refund,Bhubaneswar,Orissa,Success,SBI MF,Financial Products,Mutual Fund,117115.3886,2/16/2016 13:08,Debit Card
TXN16270,UC Browser,Android,Sale,Bhiwandi,Maharashtra,Success,Swiggy,Foodtech,Cafe,8030.193322,3/1/2016 13:08,Wallet
TXN26157,Mobile App,Android,Refund,Durg,Chattisgarh,Success,One Plus,Electronics,Mobiles,15685.02144,4/16/2016 22:08,Credit Card
TXN23546,Safari,Macintosh,Sale,Rajpur Sonarpur,West Bengal,Success,Apple,Electronics,iPad,224796.3543,4/4/2016 12:08,Credit Card
TXN13478,UC Browser,Android,Sale,Delhi,Delhi,Cancelled,Grofers,Grocery,Grocery,10685.6064,2/18/2016 12:08,Net Banking
TXN11372,IE,Windows Phone,Sale,Satara,Maharashtra,Success,HDFC AMC,Financial Products,Mutual Fund,346066.2387,2/7/2016 9:08,Credit Card
TXN11464,Mobile App,Android,Refund,Indore,Madhya Pradesh,Success,Ola Cabs,Travel,Cabs,1299.7908,2/7/2016 13:08,Wallet
TXN12270,Opera,Android,Sale,Satna,Madhya Pradesh,Cancelled,Apple,Electronics,iPad,143120.6828,2/12/2016 12:08,Wallet
TXN12624,Chrome,Windows Phone,Refund,Chandigarh,Punjab,Success,Nature Basket,Grocery,Grocery,5233.48371,2/13/2016 13:08,Credit Card
TXN17036,Chrome,Windows PC,Sale,Kota,Rajasthan,Cancelled,AskMeGrocery,Grocery,Grocery,6219.25525,3/5/2016 12:08,Net Banking
TXN24001,Mobile App,Android,Sale,Jaipur,Rajasthan,Cancelled,Religare Heath Insurance,Insurance,Health,58009.70567,4/7/2016 17:08,Credit Card
TXN13984,Chrome,Android,Sale,Kota,Rajasthan,Success,Uber,Travel,Cabs,2270.106263,2/20/2016 12:08,Credit Card
TXN10670,IE,Windows PC,Sale,Bikaner,Rajasthan,Success,DSP Blackrock,Financial Products,Mutual Fund,68002.51478,2/4/2016 23:08,Credit Card
TXN15697,Firefox,Windows PC,Sale,Barasat,West Bengal,Success,Religare Heath Insurance,Insurance,Health,21123.52853,2/27/2016 19:08,Debit Card
TXN18490,Chrome,Android,Sale,North Dumdum,West Bengal,Success,Future Generali,Insurance,Life,77297.4576,3/12/2016 13:08,Debit Card
TXN15557,Mobile App,Android,Sale,Panipat,Haryana,Success,Fossil,Lifestyle,Watches,175483.2,2/27/2016 13:08,Debit Card
TXN14259,Mobile App,Blackberry,Sale,Mathura,Uttar Pradesh,Success,LIC ,Insurance,Life,81850.5,2/20/2016 22:08,Net Banking
TXN13416,Chrome,Windows PC,Refund,Meerut,Uttar Pradesh,Success,Inox,Ticketing,Cinema,719.0934975,2/17/2016 15:08,Net Banking
TXN23350,Firefox,Windows PC,Refund,Rourkela,Orissa,Success,HDFC AMC,Financial Products,Mutual Fund,178837.3543,4/3/2016 13:08,Credit Card
TXN20980,Mobile App,Windows PC,Sale,Durg,Chattisgarh,Cancelled,One Plus,Electronics,Mobiles,16953.66288,3/24/2016 15:08,Debit Card
TXN10543,Mobile App,Android,Sale,Panipat,Haryana,Success,Micromax ,Electronics,TV,48348.58782,2/4/2016 13:08,Debit Card
TXN16632,Firefox,Windows Phone,Sale,Latur,Maharashtra,Failed,SBI MF,Financial Products,Mutual Fund,143075.455,3/3/2016 21:08,Debit Card
TXN23954,Opera,Windows Phone,Sale,Gaya,Bihar,Success,Bajaj Allianze Health Insurance,Insurance,Health,38423.7,4/7/2016 13:08,Wallet
TXN11587,UC Browser,Android,Sale,Nanded,Maharashtra,Success,Tata Sky,Utility,DTH,2001.632111,2/7/2016 19:08,Debit Card
TXN16978,Opera,Blackberry,Sale,Ghaziabad,Uttar Pradesh,Failed,Religare Heath Insurance,Insurance,Health,42735,3/5/2016 12:08,Net Banking
TXN20406,Firefox,Windows PC,Refund,Bikaner,Rajasthan,Success,Swiggy,Foodtech,Cafe,418.7037015,3/20/2016 18:08,Debit Card
TXN16155,UC Browser,Windows PC,Sale,Chennai,Tamil Nadu,Cancelled,HDFC AMC,Financial Products,Mutual Fund,102421.2901,2/29/2016 12:08,Debit Card
TXN10364,IE,Windows Phone,Sale,Mumbai,Maharashtra,Cancelled,UTI,Financial Products,Mutual Fund,252227.4836,2/3/2016 13:08,Credit Card
TXN11288,UC Browser,Android,Sale,Hyderabad,Telangana,Success,Apple,Electronics,iPad,66279.08964,2/6/2016 19:08,Wallet
TXN19034,Mobile App,Android,Sale,Bilaspur,Chattisgarh,Cancelled,Apple,Electronics,iPad,120047.2313,3/14/2016 12:08,Credit Card
TXN20982,Chrome,Windows PC,Sale,Itanagar,Arunachal Pradesh,Success,Nature Basket,Grocery,Grocery,5083.131375,3/24/2016 15:08,Debit Card
TXN10878,Mobile App,Android,Refund,Dehradun,Uttarakhand,Success,Idea,Utility,DTH,2665.085941,2/5/2016 15:08,Debit Card
TXN11209,Mobile App,Android,Sale,Tumkur,Karnataka,Success,Grofers,Grocery,Grocery,318.2661326,2/6/2016 13:08,Credit Card
TXN11724,Mobile App,Android,Sale,Dhule,Maharashtra,Success,ICICI Direct,Financial Products,Mutual Fund,325738.063,2/8/2016 19:08,Credit Card
TXN20636,Firefox,Android,Sale,Howrah,West Bengal,Success,Zomato,Foodtech,Cafe,5315.896201,3/22/2016 12:08,Net Banking
TXN25013,UC Browser,Android,Refund,Agartala,Tripura,Success,Religare Heath Insurance,Insurance,Health,55645.38,4/11/2016 1:08,Wallet
TXN26052,Mobile App,Android,Sale,Chennai,Tamil Nadu,Cancelled,Puma,Lifestyle,Shoes,6981.258988,4/16/2016 13:08,Debit Card
TXN18450,Safari,Macintosh,Refund,Bilaspur,Chattisgarh,Success,UTI,Financial Products,Mutual Fund,20402.04731,3/12/2016 12:08,Credit Card
TXN10204,Opera,Android,Refund,Kanpur,Uttar Pradesh,Success,Bajaj Allianze Health Insurance,Insurance,Health,54478.04947,2/1/2016 15:08,Debit Card
TXN26311,Opera,Windows Phone,Sale,Navi Mumbai,Maharashtra,Success,HDFC AMC,Financial Products,Mutual Fund,14038.83554,4/17/2016 13:08,Net Banking
TXN25473,IE,Windows PC,Sale,Mysore,Karnataka,Success,Dell,Electronics,Desktops,155671.9692,4/14/2016 13:08,Wallet
TXN20830,IE,Windows PC,Sale,Thiruvananthapuram,Kerala,Success,Pepperfry,Lifestyle,Furniture,62229.17345,3/23/2016 22:08,Net Banking
TXN22428,Mobile App,iOS,Sale,Delhi,Delhi,Success,Zomato,Foodtech,Cafe,5631.741902,3/31/2016 12:08,Net Banking
TXN12560,Chrome,Android,Sale,Bilaspur,Chattisgarh,Success,Scootsy,Foodtech,Cafe,2392.068546,2/13/2016 12:08,Credit Card
TXN11984,UC Browser,Android,Sale,Srinagar,Jammu and Kashmir,Success,Idea,Utility,DTH,1563.471,2/11/2016 12:08,Credit Card
TXN23467,Chrome,Windows Phone,Sale,Bhilwara,Rajasthan,Success,Carnival,Ticketing,Cinema,767.4706463,4/3/2016 19:08,Debit Card
TXN18550,UC Browser,Android,Sale,Sri Ganganagar,Rajasthan,Cancelled,Idea,Utility,DTH,666.1533383,3/12/2016 13:08,Credit Card
TXN25072,Mobile App,Windows PC,Sale,Faridabad,Haryana,Success,Apple,Electronics,iPad,121631.0524,4/11/2016 13:08,Credit Card
TXN10948,Chrome,Android,Sale,Erode,Tamil Nadu,Success,Idea,Utility,DTH,1014.596659,2/5/2016 21:08,Debit Card
TXN26277,Chrome,Windows PC,Refund,Pimpri-Chinchwad,Maharashtra,Success,Carnival,Ticketing,Cinema,1602.363263,4/17/2016 12:08,Credit Card
TXN19447,Chrome,Windows PC,Sale,Ambernath,Maharashtra,Success,Nike,Lifestyle,Shoes,7878.699165,3/17/2016 13:08,Credit Card
TXN11985,Opera,Blackberry,Sale,Srinagar,Jammu and Kashmir,Cancelled,Nike,Lifestyle,Shoes,2372.57559,2/11/2016 12:08,Debit Card
TXN23298,Chrome,Android,Sale,Panihati,West Bengal,Success,NIIT,Education,Online Course,146080.0559,4/3/2016 12:08,Credit Card
TXN17651,UC Browser,Windows PC,Sale,Howrah,West Bengal,Cancelled,Tata Sky,Utility,DTH,1470.29652,3/7/2016 19:08,Debit Card
